target,split_mode,fold_id,model,feature_mode,n_train,n_test,accuracy,macro_f1,weighted_f1,pr_auc,roc_auc
label_sensitive_binary,random,random_fold_1,lgbm,both,1600000,400000,0.84443,0.6111377545648644,0.8793430412038056,0.22830488348263034,0.8156459194439173
label_sensitive_binary,state,state_fold_1,lgbm,both,1587442,412558,0.8494029930337068,0.6120677171594175,0.8834883314527505,0.22584722535820118,0.8153852025768942
label_sensitive_binary,state,state_fold_2,lgbm,both,1619926,380074,0.8433541889211048,0.6152153223762351,0.8771746843305746,0.24951693636257952,0.8173698303947071
label_sensitive_binary,state,state_fold_3,lgbm,both,1584783,415217,0.833817016162633,0.6011334468814118,0.8738039445238248,0.2359771299596991,0.8228374989153894
label_sensitive_binary,state,state_fold_4,lgbm,both,1601347,398653,0.8408465507596833,0.6092143762777587,0.8768721008994418,0.21616984905330786,0.8146240078175246
label_sensitive_binary,state,state_fold_5,lgbm,both,1606502,393498,0.8433587972492872,0.6130202006975616,0.8782465369561295,0.22779981784230768,0.8173898010495295
